File Name,num_detection_circle,diameters,num_detection_square,wwtp_area_square
9039.png,2,[     35.039      36.061],1,[     4359.1]
9040.png,0,[],3,[     8776.8      7843.9      315.24]
9041.png,2,[     17.206      15.716],0,[]
9042.png,2,[     17.206      15.716],0,[]
9044.png,4,[     41.559      42.467      41.054      41.734],2,[     1765.9      5381.9]
9045.png,0,[],1,[     753.15]
9046.png,0,0,0,[0]
9047.png,0,[],1,[      18338]
9048.png,6,[     36.586      38.117      36.586      38.117      36.586      38.117],2,[     467.87      467.87]
9049.png,7,[     46.548      48.384      48.309       27.75      26.886       27.52      25.853],4,[     4414.8      3192.3      4379.1      3116.7]
9050.png,7,[     48.309      48.102      46.411      26.987       27.52      25.676      25.641],8,[     4447.6      4413.3      3203.7      3230.8      703.23      1126.9      1086.9      2182.4]
9051.png,0,[],1,[     132.66]
9052.png,2,[     23.264      23.264],1,[     3824.2]
9053.png,0,[],1,[       9413]
9054.png,0,0,0,[0]
9055.png,0,[],8,[     2275.1       23369      1490.6      2737.3      3045.4      2265.2      2536.2      1021.3]
9056.png,0,0,0,[0]
9057.png,4,[     23.728      24.258      23.728      24.258],2,[     2514.8      2514.8]
9058.png,3,[      24.37      26.443       24.22],12,[     165.46      1690.3      1176.8      673.27      423.65      1877.2      368.02      1205.3      138.36      905.78      161.19      569.14]
9059.png,0,[],3,[     2352.2      500.67      3761.5]
9060.png,0,0,0,[0]
9061.png,0,[],3,[     145.49      449.32      121.25]
9062.png,0,[],1,[     1567.6]
9063.png,9,[      65.51      65.455      64.293      66.104      65.079      67.275      66.131      67.369      12.642],3,[     2695.9      888.66      2163.9]
9064.png,0,0,0,[0]
9065.png,2,[     28.556      28.365],2,[     2199.5      278.15]
9066.png,6,[     30.996      21.223      24.886      20.615      24.886      30.996],3,[     2285.1      1186.8      2526.2]
9067.png,15,[     47.245      46.781      46.975      46.528      47.149      45.622       46.47      44.227      51.069      44.575      51.033      29.402      46.606      31.375      24.703],6,[     593.39      1623.3      239.64       529.2      315.24      743.17]
9068.png,0,[],6,[     1887.2      4106.7      8308.9      2015.5      1982.7      8273.2]
9069.png,7,[      16.67      22.103      37.054      22.348      21.605      24.813       22.47],10,[     171.17      375.15       928.6      433.63      162.61      171.17      209.68      184.01      433.63      209.68]
9070.png,5,[     16.993      28.461       34.04      16.993      28.461],4,[     3885.6      186.86      2915.6      3460.5]
9071.png,1,[      31.49],1,[     1648.9]
9072.png,0,0,0,[0]
9073.png,0,0,0,[0]
9074.png,2,[     27.553      26.305],4,[     4604.5      373.72      213.96      412.24]
9075.png,3,[      26.58      46.097      46.077],0,[]
9076.png,8,[     75.769      75.372      75.228      75.805      75.865       76.84      76.056       74.67],21,[       4041      2914.2      2407.8      3476.2      3303.6      1075.5      4952.5      4845.6      7391.7      850.15      3245.1      1671.8        7269      7237.7      7200.6      3159.5      328.08      3239.4      3343.5      3404.9      353.75]
9077.png,0,0,0,[0]
9078.png,11,[     43.041      38.189      42.702      42.102      43.814      16.993      19.806      15.127       18.38      24.145      38.189],17,[     862.98      2641.7      1614.7      1570.5      507.81       14294      352.33       502.1      698.95      470.72      166.89      139.79      576.27      243.92       226.8      243.92       502.1]
9079.png,0,[],2,[       5526       11464]
9080.png,0,[],2,[     1115.5      218.24]
9081.png,3,[     27.321      29.341       29.74],10,[       1328      176.88      1209.6      8391.6      1553.4      1887.2      285.28      924.32      1422.1      2734.4]
9082.png,0,[],8,[      10744       20167      2734.4      3142.4      2108.2       10808      2430.6      1514.9]
9083.png,0,0,0,[0]
9084.png,9,[     43.856       44.92       31.49      31.317      24.145      43.565      20.965      26.852      24.886],12,[     1526.3      504.95      1818.7      251.05      2226.6      1305.2      1821.5      370.87      730.33      1948.5      1820.1      971.39]
9085.png,0,[],6,[     614.79        1716      106.98      3289.3        1639      186.86]
9086.png,7,[     36.111      24.995      24.295      36.036       22.87      24.959       16.45],0,[]
9087.png,2,[     30.761      30.761],0,[]
9088.png,6,[     34.306      32.428      28.683      32.818      28.683      32.762],6,[     490.69      315.24      236.79       178.3      895.79      328.08]
9089.png,2,[     32.316      32.595],3,[     376.58      858.71      209.68]
9090.png,0,[],8,[     1656.1      1427.8      1641.8      1864.3       955.7      991.36      1561.9      526.35]
9091.png,17,[     46.975      46.684      47.283      36.061      36.759      33.339      36.586      35.477      32.928      33.826      24.959      24.555      27.054       24.22      24.518      24.959      30.074],4,[     817.34      603.38      368.02       798.8]
9092.png,1,[     23.068],0,[]
9093.png,0,0,0,[0]
9094.png,7,[     38.849      38.849      36.362      38.355      38.802      35.859      14.198],3,[      172.6       12036      1355.1]
9095.png,2,[     24.959      25.392],2,[     1208.2      1112.6]
9096.png,2,[     24.959      25.392],2,[     1208.2      1112.6]
9097.png,2,[     34.226      27.553],1,[     2497.7]
9098.png,1,[     23.536],2,[     3377.8       653.3]
9099.png,0,[],2,[     1272.4      223.95]
9100.png,0,0,0,[0]
9101.png,5,[     77.347      58.805      57.902      76.828      31.548],7,[     4329.2      3255.1        4546      4543.2      9026.4        9286      456.45]
9102.png,0,0,0,[0]
9103.png,2,[     16.886      16.003],0,[]
9104.png,2,[     25.428      25.428],0,[]
9105.png,0,[],7,[     5143.7      1737.4      2430.6      5869.7      8370.2      3931.2      8370.2]
9106.png,4,[     32.707      32.344      32.288      32.231],4,[     3086.8      2152.5      2049.8      2439.2]
9107.png,0,[],4,[     3466.2      3558.9      5478.9        2733]
9108.png,1,[     35.783],4,[     1917.1       16117      1862.9      4103.8]
9109.png,3,[     18.722      18.771      16.832],3,[     5456.1      4336.3      2457.7]
9110.png,2,[     12.129      14.885],14,[     1410.7      168.32      185.43      146.92      353.75      319.52      175.45      192.57      579.13      138.36      191.14      245.34      654.73      164.04]
9111.png,2,[     35.884      36.136],2,[     2152.5      1678.9]
9112.png,0,0,0,[0]
9113.png,14,[     64.293      51.229      50.244      50.837      52.437      64.491      65.135      24.407      21.478      18.867      22.389      21.772      26.716       22.47],4,[     573.42      293.84      703.23      664.71]
9114.png,5,[     29.402      28.935      26.546      33.203      34.253],1,[     233.93]
9115.png,4,[     26.097      26.477      26.852      11.356],3,[        378      734.61      99.849]
9116.png,2,[     31.346      30.375],4,[     1835.8      1821.5        1833      1663.2]
9117.png,0,0,0,[0]
9118.png,0,0,0,[0]
9119.png,0,0,0,[0]
9120.png,5,[     68.053      45.302      46.195      40.091      40.204],3,[     290.99      400.82      1941.4]
9121.png,0,[],5,[      15079       12614       14488      6769.8      1132.6]
9122.png,0,0,0,[0]
9123.png,1,[     20.834],0,[]
9124.png,1,[     36.486],6,[     5527.4      5329.1      2912.8      9956.4      4541.7      2684.5]
9125.png,0,[],1,[     720.34]
9126.png,2,[     42.403      42.016],3,[     1929.9       10466      3640.2]
9127.png,6,[     24.776      25.463       25.14      24.886      14.763      16.172],4,[     3102.5      3312.1      219.67      1794.4]
9128.png,0,[],13,[     4039.6      4737.1      3006.9      787.38      761.71      470.72      3814.2      805.93      465.01      3454.8       447.9       12806      1728.8]
9129.png,0,[],1,[     1402.2]
9130.png,15,[     51.104          45      43.083      43.083      42.595      63.469       62.43      19.154      20.125      49.972      19.622      19.389      19.943      20.394       50.28],10,[     4292.1      922.89       296.7      1626.1      5768.4      472.15      587.69      212.54       323.8      678.98]
9131.png,2,[     65.358      65.427],0,[]
9132.png,8,[     40.385      39.082      42.574      44.656      41.208      38.685      39.659       37.25],10,[     2670.3      2199.5      1342.3      1094.1      2838.6      1416.4      1012.8      1603.3        4807        1599]
9133.png,0,[],9,[     4153.7      4289.2      3761.5        5041      3306.4      969.97      6089.4      4784.2       10484]
9134.png,0,[],10,[      15612       14602      6474.5       13702       12032       10936       10450       13082       22325      5692.8]
9135.png,0,[],10,[      15612       14602      6474.5       13702       12032       10936       10450       13082       22325      5692.8]
9136.png,0,[],10,[      15612       14602      6474.5       13702       12032       10936       10450       13082       22325      5692.8]
9137.png,0,[],5,[      12779       11193      3563.2       17732      6875.3]
9138.png,10,[     70.117      69.191      55.056       64.35      63.654       56.73      59.373      59.876       24.85      42.124],2,[     1810.1       296.7]
9139.png,2,[     23.186      23.147],1,[     1443.5]
9140.png,0,0,0,[0]
9141.png,6,[     44.104      45.302      44.818      31.577      16.778      31.577],5,[      728.9      1429.3      5500.3      667.56      425.07]
9142.png,2,[     18.576       17.98],2,[     4852.7      128.38]
9143.png,0,0,0,[0]
9144.png,0,[],4,[     6963.8      5063.8      2688.8      3175.2]
9145.png,2,[     30.345      29.279],1,[     4573.1]
9146.png,3,[     32.033      31.171      28.429],2,[     3617.4      1270.9]
9147.png,1,[     19.389],1,[       2298]
9148.png,4,[     38.046      32.651      32.651      32.651],2,[     952.85      343.77]
9149.png,2,[     66.035      67.585],1,[     1222.4]
9150.png,0,[],4,[       8975      1473.5      1416.4      1894.3]
9151.png,0,[],9,[     5226.4      7119.3      5477.5      733.18      5865.4      773.12       10584      5952.5      895.79]
9152.png,0,[],6,[     9655.4      8659.8      8562.8      8405.9       10326      6618.6]
9153.png,1,[       17.1],1,[     435.06]
9154.png,1,[     17.416],0,[]
9155.png,3,[      31.49      33.745      12.425],7,[     112.69      1469.2      1422.1      185.43      9291.7      139.79      684.68]
9156.png,10,[     19.943       16.94      20.034      19.668      15.542      19.483      16.003      16.059      18.771      19.154],8,[     4072.4      5741.3      2564.7      3831.4      3136.7      2360.7      188.29      179.73]
9157.png,3,[      38.45      38.662      30.849],4,[     2574.7      610.51      553.45      4474.7]
9158.png,2,[     43.939      44.452],0,[]
9159.png,0,0,0,[0]
9160.png,6,[      51.74      53.957      68.585      65.856      67.906      68.213],0,[]
9161.png,0,[],1,[     2637.5]
9162.png,3,[      18.28      19.154      19.201],2,[       1057      914.34]
9163.png,3,[     35.554      33.772      16.339],1,[     9343.1]
9164.png,0,[],2,[     985.66      985.66]
9165.png,9,[     32.734      33.475      33.312      33.448      25.176      33.257      45.542      30.375      45.542],1,[     2220.9]
9166.png,0,[],1,[     156.91]
9167.png,10,[     45.141      48.422      39.036      44.513      44.899      39.521      46.859      44.432      21.688      22.021],4,[     979.95      1279.5      325.22      1115.5]
9168.png,3,[     55.483      53.721      51.246],5,[     4691.5        4663      1631.8      4996.8      991.36]
9169.png,1,[     13.611],0,[]
9170.png,2,[     27.881      26.716],5,[     1837.2      3864.2      1660.4      192.57        3432]
9171.png,0,[],5,[     731.75        1599      1339.4        3964      1527.7]
9172.png,2,[      23.69      23.147],3,[     1593.3      467.87        2385]
9173.png,0,[],1,[     313.81]
9174.png,1,[     24.592],6,[     2118.2      2503.4      1979.9      2834.3        2462      185.43]
9175.png,0,[],1,[     2245.2]
9176.png,0,[],1,[     265.31]
9177.png,2,[     28.967      28.967],2,[     1583.3      1683.2]
9178.png,9,[     24.333      60.179      23.842      19.806      32.956       34.12      24.333      60.179      23.842],7,[     359.46       253.9       647.6      937.16      306.68      155.48      158.33]
9179.png,0,0,0,[0]
9180.png,0,0,0,[0]
9181.png,2,[     41.494      37.005],4,[     2650.3      2312.2      159.76       11327]
9182.png,5,[     24.666      24.629      23.536      23.919      14.262],8,[     3580.3      3566.1      5440.4      2363.6      162.61      3143.8      697.52      152.63]
9183.png,0,[],3,[     932.88      895.79      1191.1]
9184.png,1,[      20.17],0,[]
9185.png,3,[     33.799      33.366      33.583],1,[     7849.6]
9186.png,5,[     35.707      18.081      15.366      35.707      18.081],0,[]
9187.png,13,[     38.331      29.832       38.52      36.759       38.26      16.059      20.834      20.834      38.331      29.832      36.759       38.26       38.52],11,[     2293.7      760.28        1589      463.59      348.05      362.31      2024.1      358.03      348.05      362.31      760.28]
9188.png,2,[     54.125      54.125],7,[      12336      793.09      6406.1      5172.2      8779.6      793.09      793.09]
9189.png,2,[     21.647      20.034],0,[]
9190.png,1,[      22.51],0,[]
9191.png,10,[     51.564      52.783      52.073       50.98      52.455      50.801      49.314      34.411      21.938      31.749],5,[     897.22       302.4      2476.3      513.51      2383.5]
9192.png,0,0,0,[0]
9193.png,0,0,0,[0]
9194.png,3,[     18.819      18.181      18.819],1,[     1300.9]
9195.png,0,0,0,[0]
9196.png,10,[     27.221      27.388      15.889      16.284      14.885      14.824      27.421      26.236      21.266      22.185],9,[     793.09      503.53      192.57      330.93      559.16      847.29      332.36      610.51      758.86]
9197.png,2,[     12.856      11.671],1,[     148.35]
9198.png,4,[     76.615      75.829      13.611       18.03],10,[     6709.9      6648.5      1623.3      1509.2      7624.2      563.44      517.79      182.58       129.8      450.75]
9199.png,0,0,0,[0]
9200.png,0,[],2,[     1947.1      1850.1]
9201.png,0,0,0,[0]
9202.png,8,[     78.373      58.012      81.263      81.842      58.448      80.769       77.71       37.71],7,[      10548      1734.5      3434.8      382.28      534.91      509.23      964.26]
9203.png,8,[     78.373      58.012      81.263      81.842      58.448      80.769       77.71       37.71],7,[      10548      1734.5      3434.8      382.28      534.91      509.23      964.26]
9204.png,5,[      80.16      81.263      79.944       82.24      37.686],5,[     3119.6       529.2      1837.2       10661      309.53]
9205.png,0,0,0,[0]
9206.png,3,[     29.216      28.904      25.392],3,[     476.42      1213.9      1924.2]
9207.png,11,[     41.472      42.595      35.605      34.464      35.065      35.039      34.648      27.652      35.783       28.81      30.464],10,[     6441.7      1228.1      3185.2       880.1      383.71      369.44      126.95      158.33        1201      1188.2]
9208.png,1,[     25.032],2,[     148.35       329.5]
9209.png,0,0,0,[0]
9210.png,7,[     45.721      45.701      44.697      22.348      45.741      16.339      21.647],2,[     1061.3      1051.3]
9211.png,15,[     45.642      45.959      45.021      43.104      52.593      21.814      57.949       21.18      22.267      22.144      22.631      24.518      22.062      21.688      25.212],2,[     5102.3      3393.5]
9212.png,0,0,0,[0]
9213.png,0,[],3,[     3256.5      3845.6      4983.9]
9214.png,2,[     28.075      27.946],2,[     1268.1      1248.1]
9215.png,0,0,0,[0]
9216.png,2,[     15.831      14.515],5,[      15518       12009      5471.7       18826      7592.8]
9217.png,2,[     50.045       34.04],2,[     1738.8      1694.6]
9218.png,5,[     64.067      64.067      62.138      64.884      62.138],7,[     2909.9      3240.8      2909.9      3240.8      3326.4      476.42        1201]
9219.png,0,0,0,[0]
9220.png,0,[],3,[     1711.7      589.11      1666.1]
9221.png,15,[     68.505      54.409      53.262       50.98      52.403      50.443      50.926       20.26      66.855      64.701      24.813      25.428       25.32       24.07      28.461],5,[     266.74      517.79      557.73      660.43      1389.3]
9222.png,2,[     38.094      37.177],1,[     3912.7]
9223.png,4,[     41.559      39.059      39.704      39.636],5,[      18043      691.81       18367      1258.1      1621.8]
9224.png,0,0,0,[0]
9225.png,3,[     44.062      46.215      46.215],4,[      12426      624.77       226.8       12361]
9226.png,3,[      23.69      19.436       24.74],3,[     279.58       631.9      509.23]
9227.png,16,[     33.529       33.88      34.093      33.718      33.799      33.933      34.569      35.502      34.013      34.622      34.438       33.88      56.985      45.402      45.542      44.021],5,[     563.44      1533.4      3742.9      611.93      2784.4]
9228.png,2,[     28.493      29.248],3,[     3424.8      3257.9      6571.5]
9229.png,0,[],4,[     6895.3       647.6      192.57      2981.2]
9230.png,0,[],3,[     2245.2      2339.3      5227.8]
9231.png,2,[     27.586      28.269],1,[     4035.3]
9232.png,1,[      46.45],3,[     892.94      439.34      286.71]
9233.png,3,[      32.09      34.332      19.106],0,[]
9234.png,0,0,0,[0]
9235.png,0,0,0,[0]
9236.png,3,[     69.047       69.06      23.497],2,[     1952.8      427.93]
9237.png,5,[     35.374      36.784      36.461      19.011      26.167],17,[     1226.7       599.1      1052.7      2634.6        2074      500.67      1386.5      2196.7      616.21      596.24      589.11      630.48      593.39      223.95      462.16      2688.8      4441.9]
9238.png,0,[],10,[     6086.5      3052.5      5058.1      255.33       20416       20150      2175.3        2967       11775      255.33]
9239.png,2,[     47.913      48.347],4,[     2209.5      8587.1      8330.3      3112.5]
9240.png,7,[     17.258      15.716      15.483      14.515      14.577      16.778      15.067],5,[     1477.8      1258.1      166.89      269.59      146.92]
9241.png,5,[      16.67      16.505      26.546      16.724      16.395],7,[     9942.2      7277.6      596.24       11232      6257.7      422.22       21371]
9242.png,1,[     15.007],2,[     557.73      484.98]
9243.png,3,[     20.483      19.714       20.17],4,[     516.36      1058.4      4617.3      5814.1]
9244.png,0,[],7,[     2861.4      1998.4      3855.6      2808.6      4670.1      1443.5      820.19]
9245.png,0,0,0,[0]
9246.png,0,0,0,[0]
9247.png,4,[     27.553      29.371      26.374      28.269],4,[     2586.1      557.73      1480.6      2637.5]
9248.png,14,[     50.262       42.51      43.272      49.571      42.723      27.088      26.716      11.749      15.306      50.262      49.571      26.716      43.272       42.51],5,[     920.04      218.24      393.69       405.1       405.1]
9249.png,0,0,0,[0]
9250.png,2,[     26.132      25.782],3,[     3009.7      385.13      349.47]
9251.png,10,[     65.566      65.163      65.966      64.673      63.597       34.04      66.296      26.374      33.093      26.512],8,[     698.95      1138.3      684.68      1235.3      246.77       275.3      266.74      664.71]
9252.png,7,[     49.772      62.153      48.026      62.255      28.524       28.14      27.321],7,[     2667.4      2704.5      624.77      1376.5      1365.1      397.97       674.7]
9253.png,1,[     21.436],2,[     445.04      445.04]
9254.png,0,[],6,[     651.87       350.9      1132.6       13615      8077.8       12283]
9255.png,0,[],2,[     225.37      225.37]
9256.png,0,[],1,[      10002]
9257.png,4,[     16.615      15.067      15.127      15.366],13,[     7059.4      1840.1      3233.7      195.42      166.89      186.86      155.48      182.58       199.7       226.8      206.83      192.57      1416.4]
9258.png,3,[     20.034      19.761      21.605],4,[     888.66      770.27      716.06      686.11]
9259.png,0,[],8,[       1405      4269.3      1506.3      3403.4      2928.4      2068.3      2894.2      2212.4]
9260.png,3,[     67.437      67.072      70.427],0,[]
9261.png,0,0,0,[0]
9262.png,0,0,0,[0]
9263.png,1,[     18.478],2,[     763.14        1967]
9264.png,0,[],3,[     1784.5      1764.5       447.9]
9265.png,0,[],1,[     530.63]
9266.png,2,[     41.647      41.274],3,[      10727      965.69      5056.7]
9267.png,8,[     34.253      27.088      23.225       22.95      22.389       32.54      22.791      39.198],4,[     5965.3      2931.3      4270.7      89.865]
9268.png,0,0,0,[0]
9269.png,0,0,0,[0]
9270.png,2,[     28.556      28.524],1,[     818.77]
9271.png,0,[],6,[     370.87      4149.5        4894       44042      2591.8       18509]
9272.png,2,[     31.461      28.998],0,[]
9273.png,7,[     64.123       64.94       64.94      67.893      67.275      64.561      24.995],2,[       1201       10948]
9274.png,6,[     28.841      29.185      29.029       28.81      28.652      30.104],2,[     2048.3      295.27]
9275.png,1,[     42.102],0,[]
9276.png,4,[     65.718      67.126      46.762       47.36],2,[     768.84       529.2]
9277.png,4,[     32.005      31.948      32.288      31.806],4,[       9751      116.97      126.95      261.03]
9278.png,2,[     39.613      39.978],0,[]
9279.png,0,0,0,[0]
9280.png,0,[],1,[     914.34]
9281.png,0,0,0,[0]
9282.png,7,[     53.483      41.318      54.891      42.081      39.082      25.747      17.623],2,[     3765.8      4106.7]
9283.png,3,[     34.147      22.144      22.144],6,[      10360      5588.7      3955.5      185.43        5961      185.43]
9284.png,0,0,0,[0]
9285.png,0,[],1,[     1436.4]
9286.png,1,[     63.168],2,[     1978.4      4419.1]
9287.png,0,0,0,[0]
9288.png,0,0,0,[0]
9289.png,24,[     75.721      75.948      75.022       74.17      75.252      75.709       75.36      53.704      54.725      75.119      53.262      75.685      76.283      53.805      75.046      54.108      53.091      74.609      54.875      53.788      52.748      53.704      54.074      53.398],22,[     964.26      962.83      1018.5       29143      1007.1      978.52      1012.8       13923       982.8      343.77       29329       13390      4777.1      1014.2      407.96       14102      3170.9       29363      1008.5      470.72      992.79      2046.9]
9290.png,2,[     23.303      23.728],1,[     2300.8]
9291.png,3,[      41.45      41.864      14.262],2,[      11053      1596.2]
9292.png,6,[     47.206      21.855      20.921      19.248      21.351      20.125],3,[     348.05      256.76      345.19]
9293.png,0,[],1,[     308.11]
9294.png,0,[],3,[     1229.6        1298      992.79]
9295.png,1,[     18.915],2,[     994.22      1005.6]
9296.png,0,0,0,[0]
9297.png,0,0,0,[0]
9298.png,3,[     36.262      37.054      17.206],3,[     1092.6      1126.9      1213.9]
9299.png,3,[     36.262      37.054      17.206],3,[     1092.6      1126.9      1213.9]
9300.png,2,[      23.42      27.717],7,[     2509.1      1768.8      1848.6      1718.8      492.12      1429.3      1687.5]
9301.png,2,[     13.544      13.544],2,[     2687.4      255.33]
9302.png,0,[],5,[     3200.9       22032        2345      5059.5        4643]
9303.png,0,[],2,[     4220.8      440.76]
9304.png,0,[],8,[     2541.9      2035.5      764.56      945.72      2235.2      1546.2      385.13      2088.3]
9305.png,3,[     16.724      23.804      27.652],8,[     1949.9       10710      1433.6      1908.6      1647.5      271.02      316.67      363.74]
9306.png,0,0,0,[0]
9307.png,2,[     17.363      16.172],8,[     837.31       426.5      2884.2      847.29      477.85      4871.2      1222.4       647.6]
9308.png,0,0,0,[0]
9309.png,3,[     58.805      59.587      58.697],2,[     576.27      181.16]
9310.png,0,0,0,[0]
9311.png,2,[     39.636      38.849],3,[     6765.5      328.08      320.94]
9312.png,3,[     36.136      34.935      35.808],4,[     1219.6      1610.4      492.12      423.65]
9313.png,9,[      18.28      28.683      17.674      19.011      16.832       18.33      19.529      17.153      17.153],4,[       4004      2245.2      144.07      1330.9]
9314.png,1,[     22.591],2,[     1594.7        1629]
9315.png,2,[     27.913      27.717],3,[       3529      1647.5      1683.2]
9316.png,0,[],10,[      20107      8788.2      2750.1      4363.4      4878.4      5227.8       29460      9300.3      1974.2      1974.2]
9317.png,4,[     20.034      14.639      19.806       16.94],4,[     1054.1      105.56      499.25      265.31]
9318.png,10,[     46.878      47.014      46.528       44.94      45.979      44.615      46.801      46.781      30.672       28.81],1,[      12477]
9319.png,19,[     40.204      39.819      27.913       28.14      25.392      22.308      29.983      30.345      22.711      23.186      24.923      19.761      22.551      21.605      21.393       20.26      17.726      22.791      19.852],6,[     2272.3      881.53      2770.1      496.39      1654.6      385.13]
9320.png,2,[     16.059      16.116],1,[      302.4]
9321.png,2,[     15.831       16.94],0,[]
9322.png,0,[],2,[     2196.7      1798.7]
9323.png,2,[     29.371      15.889],5,[     2022.7      1102.6      503.53      1159.7      593.39]
9324.png,0,[],2,[     1775.9      753.15]
9325.png,1,[     19.529],5,[     1262.4      1179.6      1367.9      1286.6      4176.6]
9326.png,0,[],5,[     1928.5      1872.9      1022.7      590.54      3185.2]
9328.png,0,0,0,[0]
9329.png,0,[],8,[     3042.6      1560.5      1213.9      564.86      774.55      820.19      1213.9      820.19]
9331.png,2,[     26.716      35.013],1,[      480.7]
9332.png,2,[     38.308      38.236],3,[     2004.1      1874.3      834.46]
9333.png,0,[],6,[     185.43      328.08      316.67      185.43      164.04      185.43]
9334.png,0,0,0,[0]
9335.png,0,[],2,[     6273.4      1794.4]
9336.png,0,0,0,[0]
9337.png,0,[],3,[     101.28      780.25      780.25]
9338.png,0,0,0,[0]
9339.png,0,0,0,[0]
9340.png,1,[     15.658],15,[     9013.6      8380.2      4399.1      3859.9      7401.7      175.45      184.01      743.17      4226.5      164.04      6390.4        2840      1238.1      562.01      182.58]
9341.png,3,[     18.963      18.963      18.963],4,[     342.34      2004.1      342.34      500.67]
9342.png,0,0,0,[0]
9343.png,0,0,0,[0]
9344.png,0,[],3,[     2357.9      1510.6      2253.7]
9345.png,4,[     27.946      27.848      27.946      27.848],2,[     2357.9      512.09]
9346.png,2,[     42.167      42.403],4,[     3778.6      365.16      1142.6      815.91]
9347.png,1,[     15.067],2,[      15753      2159.6]
9348.png,0,0,0,[0]
9349.png,0,[],2,[     1677.5      2019.8]
9350.png,4,[     39.012      39.198      22.103      22.989],3,[     787.38      271.02      265.31]
9351.png,2,[     33.038      31.749],1,[     1106.9]
9352.png,1,[     14.262],4,[     154.05      358.03      914.34      310.96]
9353.png,2,[      38.26      38.117],1,[     3738.6]
9354.png,0,0,0,[0]
9355.png,7,[      42.21       42.68      41.054      42.872      43.939      43.398      26.546],2,[     1800.1      581.98]
9356.png,2,[     26.716       24.85],5,[     663.29        1017      1891.4      359.46      499.25]
9357.png,1,[     46.917],0,[]
9358.png,0,0,0,[0]
9359.png,3,[     31.317      30.014      31.317],0,[]
9360.png,8,[     40.159      42.081      41.603      41.032      21.562      15.425      21.814      42.081],2,[     192.57       599.1]
9361.png,9,[      65.98      51.617      63.067      54.242      39.932      33.257      33.257      16.059      15.946],2,[     6986.6      3316.4]
9362.png,3,[     28.237      27.978      23.497],4,[     3593.2      1703.1      1774.5      340.91]
9363.png,0,0,0,[0]
9364.png,1,[     21.351],3,[     2715.9      584.83      820.19]
9365.png,0,[],5,[     2727.3      9464.3      1494.9      3481.9      6575.8]
9366.png,1,[     31.025],1,[     1122.6]
9367.png,0,0,0,[0]
9368.png,2,[     21.008      21.008],2,[     375.15      375.15]
9369.png,1,[     16.993],4,[     111.26      88.438      309.53       674.7]
9370.png,0,0,0,[0]
9371.png,2,[     18.819      15.946],0,[]
9372.png,0,0,0,[0]
9373.png,3,[     83.391      83.152      79.283],6,[     69.895      9034.9      9062.1       22003        1221      3720.1]
9374.png,2,[      52.61       52.61],4,[     390.84       447.9       11621      409.38]
9375.png,4,[      29.71      29.953      29.862      29.953],0,[]
9376.png,0,0,0,[0]
9377.png,0,[],3,[     3607.4      385.13      373.72]
9378.png,0,0,0,[0]
9379.png,0,0,0,[0]
9380.png,0,[],3,[     1178.2      415.09      417.94]
9381.png,2,[     23.303      17.206],2,[     1862.9      898.65]
9382.png,7,[     43.835      43.897       43.69      35.681      15.127      14.639      16.003],11,[     3895.6      2306.5      440.76      3966.9      1942.8      407.96      576.27      1084.1      629.05      810.21      209.68]
9383.png,0,[],5,[     1968.5      1479.2      815.91       12561       12731]
9384.png,0,0,0,[0]
9385.png,3,[     23.536      23.264      19.898],12,[     1202.5      5674.3      6608.6      2222.4      2690.2      285.28      911.48      6845.4      664.71       777.4      457.88      489.26]
9387.png,7,[     66.842      67.477      40.182      40.114      30.731      30.285      29.771],7,[     774.55      623.35      403.68      4647.3      1529.1      201.13      1156.8]
9388.png,4,[      24.74       24.74      26.784      23.804],3,[     1634.7      778.83      325.22]
9389.png,3,[     41.581      42.296      43.041],1,[     2423.5]
9390.png,5,[     65.093      65.732      67.315      65.093      65.732],4,[     5293.4      1081.2      1055.6      1185.4]
9391.png,3,[     24.995      21.266      21.266],1,[     7732.6]
9392.png,0,0,0,[0]
9393.png,0,[],2,[     4668.7      3938.3]
9394.png,6,[     41.164      40.787      40.676      40.204      39.152       39.36],7,[     466.44      627.63       12759      6634.3      9509.9      466.44       701.8]
9395.png,0,[],2,[     139.79      252.48]
9396.png,2,[     34.543      33.257],3,[     544.89      753.15      532.05]
9397.png,0,0,0,[0]
9398.png,0,0,0,[0]
9399.png,3,[     26.512      26.987       26.34],2,[     3115.3      1372.2]
9400.png,7,[     16.724      27.881      26.062      26.236      25.605      23.766       23.42],4,[      221.1      118.39      6500.2      2397.8]
9401.png,4,[     22.308      21.008      19.248      18.478],2,[     930.03      823.04]
9402.png,0,[],4,[      12420        7871        8443      2119.7]
9403.png,2,[     46.156      46.333],6,[     266.74      1824.4      1835.8      320.94      156.91      1791.6]
9404.png,0,0,0,[0]
9405.png,0,0,0,[0]
9406.png,0,0,0,[0]
9407.png,2,[     38.779      38.872],3,[     3765.8      213.96      1874.3]
9408.png,0,[],2,[     8872.3      5624.4]
9409.png,6,[     43.752      33.853      29.464       32.54      22.308       21.73],5,[     891.51      2065.5      3163.8      2149.6      2014.1]
9410.png,0,0,0,[0]
9411.png,0,0,0,[0]
9412.png,0,0,0,[0]
9413.png,0,0,0,[0]
9414.png,2,[     25.888      25.888],0,[]
9415.png,1,[     21.308],5,[     3888.4      7759.7      9432.9      1280.9      1225.3]
