WASTE_ID,LAT_WWTP,LON_WWTP,POP_SERVED,geometry
40188,-22.751,-52.973,6481,"POLYGON ((-52.883168471588036 -22.83381697777541, -52.883168471588036 -22.66813279241458, -53.06283152841195 -22.66813279241458, -53.06283152841195 -22.83381697777541, -52.883168471588036 -22.83381697777541))"
40189,-24.195,-50.925,3847,"POLYGON ((-50.83516847158805 -24.27691400861753, -50.83516847158805 -24.11303333856233, -51.014831528411946 -24.11303333856233, -51.014831528411946 -24.27691400861753, -50.83516847158805 -24.27691400861753))"
40190,-23.451,-52.063,20449,"POLYGON ((-51.97316847158805 -23.53338577844177, -51.97316847158805 -23.36856280083663, -52.15283152841195 -23.36856280083663, -52.15283152841195 -23.53338577844177, -51.97316847158805 -23.53338577844177))"
40192,-24.269,-53.852,14114,"POLYGON ((-53.76216847158803 -24.350866329472822, -53.76216847158803 -24.18708089708779, -53.941831528411946 -24.18708089708779, -53.941831528411946 -24.350866329472822, -53.76216847158803 -24.350866329472822))"
40194,-22.923,-52.174,4934,"POLYGON ((-52.08416847158804 -23.00571216795617, -52.08416847158804 -22.840237306803175, -52.26383152841195 -22.840237306803175, -52.26383152841195 -23.00571216795617, -52.08416847158804 -23.00571216795617))"
40195,-23.068,-52.486,15589,"POLYGON ((-52.39616847158804 -23.150623232276633, -52.39616847158804 -22.985325994842267, -52.575831528411946 -22.985325994842267, -52.575831528411946 -23.150623232276633, -52.39616847158804 -23.150623232276633))"
40196,-23.108,-52.457,49859,"POLYGON ((-52.36716847158804 -23.190598605234275, -52.36716847158804 -23.025350553798642, -52.54683152841195 -23.025350553798642, -52.54683152841195 -23.190598605234275, -52.36716847158804 -23.190598605234275))"
40197,-26.201,-52.681,58080,"POLYGON ((-52.59116847158804 -26.28157348053119, -52.59116847158804 -26.120370723828994, -52.77083152841195 -26.120370723828994, -52.77083152841195 -26.28157348053119, -52.59116847158804 -26.28157348053119))"
40199,-24.747,-51.746,10657,"POLYGON ((-51.656168471588046 -24.828555064666578, -51.656168471588046 -24.665391391277353, -51.83583152841195 -24.665391391277353, -51.83583152841195 -24.828555064666578, -51.656168471588046 -24.828555064666578))"
40201,-25.102,-50.229,13596,"POLYGON ((-50.13916847158804 -25.183320224378324, -50.13916847158804 -25.02062566888017, -50.31883152841195 -25.02062566888017, -50.31883152841195 -25.183320224378324, -50.13916847158804 -25.183320224378324))"
40202,-25.053,-50.198,11860,"POLYGON ((-50.10816847158804 -25.13435282468509, -50.10816847158804 -24.97159314574753, -50.28783152841195 -24.97159314574753, -50.28783152841195 -25.13435282468509, -50.10816847158804 -25.13435282468509))"
40204,-25.16,-50.165,8812,"POLYGON ((-50.07516847158805 -25.241281559472622, -50.07516847158805 -25.078664242641498, -50.25483152841195 -25.078664242641498, -50.25483152841195 -25.241281559472622, -50.07516847158805 -25.241281559472622))"
40206,-25.137,-50.132,33451,"POLYGON ((-50.04216847158804 -25.218296902065696, -50.04216847158804 -25.055648936165323, -50.22183152841195 -25.055648936165323, -50.22183152841195 -25.218296902065696, -50.04216847158804 -25.218296902065696))"
40207,-25.046,-50.128,135163,"POLYGON ((-50.038168471588044 -25.12735747702, -50.038168471588044 -24.964588504450408, -50.21783152841195 -24.964588504450408, -50.21783152841195 -25.12735747702, -50.038168471588044 -25.12735747702))"
40211,-23.306,-52.147,311,"POLYGON ((-52.05716847158805 -23.388476109313853, -52.05716847158805 -23.223472714155662, -52.23683152841195 -23.223472714155662, -52.23683152841195 -23.388476109313853, -52.05716847158805 -23.388476109313853))"
40214,-25.213,-50.958,15597,"POLYGON ((-50.86816847158804 -25.294246154989445, -50.86816847158804 -25.131699564031823, -51.04783152841195 -25.131699564031823, -51.04783152841195 -25.294246154989445, -50.86816847158804 -25.294246154989445))"
40216,-25.463,-52.914,11207,"POLYGON ((-52.82416847158804 -25.544078216791547, -52.82416847158804 -25.381867112792058, -53.00383152841195 -25.381867112792058, -53.00383152841195 -25.544078216791547, -52.82416847158804 -25.544078216791547))"
40220,-24.648,-50.839,6513,"POLYGON ((-50.74916847158805 -24.729619997976435, -50.74916847158805 -24.566326616355283, -50.92883152841195 -24.566326616355283, -50.92883152841195 -24.729619997976435, -50.74916847158805 -24.729619997976435))"
40223,-25.716,-50.787,4766,"POLYGON ((-50.69716847158804 -25.79690669343003, -50.69716847158804 -25.63503824628137, -50.87683152841195 -25.63503824628137, -50.87683152841195 -25.79690669343003, -50.69716847158804 -25.79690669343003))"
40224,-23.317,-51.41,7125,"POLYGON ((-51.32016847158804 -23.3994692751186, -51.32016847158804 -23.23447952978003, -51.499831528411946 -23.23447952978003, -51.499831528411946 -23.3994692751186, -51.32016847158804 -23.3994692751186))"
40226,-23.287,-51.364,10688,"POLYGON ((-51.27416847158804 -23.3694879066792, -51.27416847158804 -23.20446094888507, -51.453831528411946 -23.20446094888507, -51.453831528411946 -23.3694879066792, -51.27416847158804 -23.3694879066792))"
40227,-23.408,-52.768,4403,"POLYGON ((-52.678168471588044 -23.49041262122813, -52.678168471588044 -23.325536030328447, -52.85783152841196 -23.325536030328447, -52.85783152841196 -23.49041262122813, -52.678168471588044 -23.49041262122813))"
40232,-23.158,-50.511,4426,"POLYGON ((-50.42116847158805 -23.24056776487286, -50.42116847158805 -23.07538130919199, -50.60083152841195 -23.07538130919199, -50.60083152841195 -23.24056776487286, -50.42116847158805 -23.24056776487286))"
40234,-26.049,-53.733,7975,"POLYGON ((-53.64316847158804 -26.12967853178984, -53.64316847158804 -25.96826590132023, -53.822831528411946 -25.96826590132023, -53.822831528411946 -26.12967853178984, -53.64316847158804 -26.12967853178984))"
40236,-25.833,-52.737,4569,"POLYGON ((-52.647168471588046 -25.9138268392372, -52.647168471588046 -25.752117921627864, -52.82683152841195 -25.752117921627864, -52.82683152841195 -25.9138268392372, -52.647168471588046 -25.9138268392372))"
40237,-22.842,-52.334,4024,"POLYGON ((-52.24416847158805 -22.92476161889986, -52.24416847158805 -22.759187994760463, -52.42383152841195 -22.759187994760463, -52.42383152841195 -22.92476161889986, -52.24416847158805 -22.92476161889986))"
40240,-23.442,-52.277,4865,"POLYGON ((-52.18716847158804 -23.524391400536004, -52.18716847158804 -23.359557193860816, -52.36683152841194 -23.359557193860816, -52.36683152841194 -23.524391400536004, -52.18716847158804 -23.524391400536004))"
40242,-25.333,-54.268,10828,"POLYGON ((-54.178168471588044 -25.414165737305904, -54.178168471588044 -25.251779794267556, -54.35783152841195 -25.251779794267556, -54.35783152841195 -25.414165737305904, -54.178168471588044 -25.414165737305904))"
40249,-24.311,-50.642,8718,"POLYGON ((-50.552168471588054 -24.392839207641547, -50.552168471588054 -24.229107950616097, -50.73183152841195 -24.229107950616097, -50.73183152841195 -24.392839207641547, -50.552168471588054 -24.392839207641547))"
40253,-23.759,-52.455,3825,"POLYGON ((-52.36516847158805 -23.841192154820483, -52.36516847158805 -23.676755910140937, -52.54483152841195 -23.676755910140937, -52.54483152841195 -23.841192154820483, -52.36516847158805 -23.841192154820483))"
40254,-22.704,-52.632,6527,"POLYGON ((-52.54216847158804 -22.786845487992693, -52.54216847158804 -22.621104363240875, -52.72183152841195 -22.621104363240875, -52.72183152841195 -22.786845487992693, -52.54216847158804 -22.786845487992693))"
40255,-24.499,-50.413,8137,"POLYGON ((-50.32316847158805 -24.580717266910284, -50.32316847158805 -24.41722958700431, -50.502831528411946 -24.41722958700431, -50.502831528411946 -24.580717266910284, -50.32316847158805 -24.580717266910284))"
40261,-24.742,-53.734,33883,"POLYGON ((-53.64416847158804 -24.82355834996068, -53.64416847158804 -24.660388113967322, -53.82383152841195 -24.660388113967322, -53.82383152841195 -24.82355834996068, -53.64416847158804 -24.82355834996068))"
40263,-25.428,-53.176,1777,"POLYGON ((-53.086168471588046 -25.509101821044396, -53.086168471588046 -25.34684356281052, -53.265831528411944 -25.34684356281052, -53.265831528411944 -25.509101821044396, -53.086168471588046 -25.509101821044396))"
40264,-23.884,-52.866,1444,"POLYGON ((-52.776168471588036 -23.96611289656167, -52.776168471588036 -23.80183496137641, -52.95583152841195 -23.80183496137641, -52.95583152841195 -23.96611289656167, -52.776168471588036 -23.96611289656167))"
40270,-23.188,-50.784,7445,"POLYGON ((-50.69416847158804 -23.270549230500542, -50.69416847158804 -23.10539979265789, -50.87383152841195 -23.10539979265789, -50.87383152841195 -23.270549230500542, -50.69416847158804 -23.270549230500542))"
40271,-25.047,-53.882,1642,"POLYGON ((-53.79216847158804 -25.128356812474998, -53.79216847158804 -24.965589167418383, -53.97183152841195 -24.965589167418383, -53.97183152841195 -25.128356812474998, -53.79216847158804 -25.128356812474998))"
40274,-30.026,-51.087,19796,"POLYGON ((-50.99716847158805 -30.103745470296722, -50.99716847158805 -29.94819351105307, -51.17683152841195 -29.94819351105307, -51.17683152841195 -30.103745470296722, -50.99716847158805 -30.103745470296722))"
40304,-29.351,-50.819,7924,"POLYGON ((-50.729168471588046 -29.42927004985852, -50.729168471588046 -29.272669776680363, -50.90883152841195 -29.272669776680363, -50.90883152841195 -29.42927004985852, -50.729168471588046 -29.42927004985852))"
40306,-29.938,-51.198,229240,"POLYGON ((-51.108168471588044 -30.015814472449886, -51.108168471588044 -29.860124617177146, -51.28783152841195 -29.860124617177146, -51.28783152841195 -30.015814472449886, -51.108168471588044 -30.015814472449886))"
40307,-29.215,-51.228,17853,"POLYGON ((-51.138168471588045 -29.293374431920203, -51.138168471588045 -29.136565568967328, -51.31783152841195 -29.136565568967328, -51.31783152841195 -29.293374431920203, -51.138168471588045 -29.293374431920203))"
40309,-29.192,-51.122,36377,"POLYGON ((-51.03216847158805 -29.27039204118112, -51.03216847158805 -29.113547989325625, -51.21183152841195 -29.113547989325625, -51.21183152841195 -29.27039204118112, -51.03216847158805 -29.27039204118112))"
40312,-29.138,-51.146,3725,"POLYGON ((-51.05616847158805 -29.216433335069578, -51.05616847158805 -29.05950676512981, -51.23583152841195 -29.05950676512981, -51.23583152841195 -29.216433335069578, -51.05616847158805 -29.216433335069578))"
40315,-29.115,-51.179,7364,"POLYGON ((-51.08916847158805 -29.193450902077117, -51.08916847158805 -29.036489227870813, -51.26883152841196 -29.036489227870813, -51.26883152841196 -29.193450902077117, -51.08916847158805 -29.193450902077117))"
40326,-30.987,-54.691,27988,"POLYGON ((-54.60116847158805 -31.063980047793567, -54.60116847158805 -30.90995778881094, -54.78083152841196 -30.90995778881094, -54.78083152841196 -31.063980047793567, -54.60116847158805 -31.063980047793567))"
40327,-28.738,-52.845,3525,"POLYGON ((-52.75516847158805 -28.816737046366246, -52.75516847158805 -28.659203576685485, -52.93483152841195 -28.659203576685485, -52.93483152841195 -28.816737046366246, -52.75516847158805 -28.816737046366246))"
40329,-29.863,-51.172,6827,"POLYGON ((-51.08216847158804 -29.940873136391122, -51.08216847158804 -29.785066045971355, -51.261831528411946 -29.785066045971355, -51.261831528411946 -29.940873136391122, -51.08216847158804 -29.940873136391122))"
40332,-29.377,-50.896,9327,"POLYGON ((-50.806168471588045 -29.455250044292033, -50.806168471588045 -29.29868974906979, -50.98583152841196 -29.29868974906979, -50.98583152841196 -29.455250044292033, -50.806168471588045 -29.455250044292033))"
40336,-29.959,-50.99,12569,"POLYGON ((-50.90016847158804 -30.036798022676802, -50.90016847158804 -29.881141041059117, -51.07983152841195 -29.881141041059117, -51.07983152841195 -30.036798022676802, -50.90016847158804 -30.036798022676802))"
40347,-29.695,-51.08,2570,"POLYGON ((-50.990168471588035 -29.77300405983247, -50.990168471588035 -29.616935331769035, -51.16983152841194 -29.616935331769035, -51.16983152841194 -29.77300405983247, -50.990168471588035 -29.77300405983247))"
40352,-29.724,-51.128,515,"POLYGON ((-51.038168471588044 -29.801981507756533, -51.038168471588044 -29.64595784757729, -51.217831528411956 -29.64595784757729, -51.217831528411956 -29.801981507756533, -51.038168471588044 -29.801981507756533))"
40360,-30.169,-51.223,72825,"POLYGON ((-51.13316847158804 -30.24663295117699, -51.13316847158804 -30.091305855450727, -51.31283152841195 -30.091305855450727, -51.31283152841195 -30.24663295117699, -51.13316847158804 -30.24663295117699))"
40363,-30.236,-51.08,4855,"POLYGON ((-50.990168471588035 -30.31358006621631, -50.990168471588035 -30.158358659072896, -51.16983152841194 -30.158358659072896, -51.16983152841194 -30.31358006621631, -50.990168471588035 -30.31358006621631))"
40364,-29.991,-51.193,143708,"POLYGON ((-51.10316847158805 -30.06877293628379, -51.10316847158805 -29.913166088061903, -51.28283152841195 -29.913166088061903, -51.28283152841195 -30.06877293628379, -51.10316847158805 -30.06877293628379))"
40365,-29.971,-51.138,43048,"POLYGON ((-51.04816847158804 -30.0487886181195, -51.04816847158804 -29.893150430836172, -51.22783152841195 -29.893150430836172, -51.22783152841195 -30.0487886181195, -51.04816847158804 -30.0487886181195))"
40372,-32.105,-52.184,6844,"POLYGON ((-52.09416847158804 -32.181062373785124, -52.09416847158804 -32.028874219158006, -52.27383152841195 -32.028874219158006, -52.27383152841195 -32.181062373785124, -52.09416847158804 -32.181062373785124))"
40376,-32.168,-52.151,7132,"POLYGON ((-52.06116847158805 -32.24400979809846, -52.06116847158805 -32.09192672762036, -52.24083152841195 -32.09192672762036, -52.24083152841195 -32.24400979809846, -52.06116847158805 -32.24400979809846))"
40389,-28.643,-56.024,19882,"POLYGON ((-55.934168471588045 -28.721808615050207, -55.934168471588045 -28.564132133883906, -56.11383152841194 -28.564132133883906, -56.11383152841194 -28.721808615050207, -55.934168471588045 -28.721808615050207))"
40393,-29.774,-51.157,70194,"POLYGON ((-51.06716847158805 -29.85194257800982, -51.06716847158805 -29.695996714939483, -51.246831528411946 -29.695996714939483, -51.246831528411946 -29.85194257800982, -51.06716847158805 -29.85194257800982))"
40394,-29.748,-51.087,81346,"POLYGON ((-50.99716847158805 -29.825962828879046, -50.99716847158805 -29.669976496487138, -51.17683152841195 -29.669976496487138, -51.17683152841195 -29.825962828879046, -50.99716847158805 -29.825962828879046))"
40398,-30.68,-51.403,782,"POLYGON ((-51.31316847158805 -30.75722693042399, -51.31316847158805 -30.60271126433642, -51.49283152841195 -30.60271126433642, -51.49283152841195 -30.75722693042399, -51.31316847158805 -30.75722693042399))"
40399,-29.992,-50.208,6542,"POLYGON ((-50.118168471588035 -30.069772151943532, -50.118168471588035 -29.91416687117245, -50.29783152841194 -29.91416687117245, -50.29783152841194 -30.069772151943532, -50.118168471588035 -30.069772151943532))"
40402,-30.047,-51.234,4052,"POLYGON ((-51.144168471588046 -30.12472897679483, -51.144168471588046 -29.96920997880114, -51.32383152841195 -29.96920997880114, -51.32383152841195 -30.12472897679483, -51.144168471588046 -30.12472897679483))"
40407,-27.413,-51.219,7513,"POLYGON ((-51.12916847158805 -27.492715630821838, -51.12916847158805 -27.333226806280607, -51.30883152841195 -27.333226806280607, -51.30883152841195 -27.492715630821838, -51.12916847158805 -27.492715630821838))"
40413,-27.112,-52.648,72494,"POLYGON ((-52.558168471588054 -27.19193201845168, -52.558168471588054 -27.03201084805371, -52.73783152841195 -27.03201084805371, -52.73783152841195 -27.19193201845168, -52.558168471588054 -27.19193201845168))"
40423,-27.843,-50.319,34349,"POLYGON ((-50.229168471588046 -27.922402694875416, -50.229168471588046 -27.76353913982906, -50.40883152841195 -27.76353913982906, -50.40883152841195 -27.922402694875416, -50.229168471588046 -27.922402694875416))"
40427,-21.71,-51.126,32412,"POLYGON ((-51.03616847158804 -21.793435374038243, -51.03616847158804 -21.626516222448377, -51.21583152841195 -21.626516222448377, -51.21583152841195 -21.793435374038243, -51.03616847158804 -21.793435374038243))"
40430,-22.116,-51.469,21769,"POLYGON ((-51.379168471588045 -22.199197455744496, -51.379168471588045 -22.03275342073235, -51.55883152841195 -22.03275342073235, -51.55883152841195 -22.199197455744496, -51.379168471588045 -22.199197455744496))"
40436,-22.295,-51.395,3140,"POLYGON ((-51.30516847158805 -22.378091234280177, -51.30516847158805 -22.211859327879292, -51.48483152841195 -22.211859327879292, -51.48483152841195 -22.378091234280177, -51.30516847158805 -22.378091234280177))"
40437,-20.451,-50.861,3366,"POLYGON ((-50.77116847158804 -20.535146487398098, -50.77116847158804 -20.366807402988158, -50.950831528411946 -20.366807402988158, -50.950831528411946 -20.535146487398098, -50.77116847158804 -20.535146487398098))"
40438,-21.136,-50.469,54793,"POLYGON ((-50.379168471588045 -21.219764596287394, -50.379168471588045 -21.052188034697554, -50.55883152841195 -21.052188034697554, -50.55883152841195 -21.219764596287394, -50.379168471588045 -21.219764596287394))"
40439,-21.186,-50.404,123284,"POLYGON ((-50.31416847158805 -21.26973625189366, -50.31416847158805 -21.10221628821609, -50.49383152841196 -21.10221628821609, -50.49383152841196 -21.26973625189366, -50.31416847158805 -21.26973625189366))"
40443,-22.679,-50.46,64467,"POLYGON ((-50.370168471588045 -22.761860630311176, -50.370168471588045 -22.596089264085663, -50.54983152841194 -22.596089264085663, -50.54983152841194 -22.761860630311176, -50.370168471588045 -22.761860630311176))"
40447,-21.391,-50.462,6829,"POLYGON ((-50.37216847158805 -21.47461937397898, -50.37216847158805 -21.307332795056883, -50.55183152841195 -21.307332795056883, -50.55183152841195 -21.47461937397898, -50.37216847158805 -21.47461937397898))"
